,Coordinates1,Coordinates3,Lunar_Day,Crime_Count
80042,9,10025,15.0,3
80043,9,10041,15.0,3
80044,9,10042,15.0,3
80045,9,10193,15.0,3
80046,9,10204,15.0,3
80047,9,10215,15.0,3
80048,9,10371,15.0,3
80049,9,10395,15.0,3
80050,9,10400,15.0,3
80051,9,10413,15.0,3
80052,9,10563,15.0,3
80053,9,10566,15.0,3
80054,9,10581,15.0,3
80055,9,10598,15.0,3
80056,9,10716,15.0,3
80057,9,10736,15.0,3
80058,9,10739,15.0,3
80059,9,10743,15.0,3
80060,9,10868,15.0,3
80061,9,10909,15.0,3
80062,9,11064,15.0,3
80063,9,11070,15.0,3
80064,9,11073,15.0,3
80065,9,11105,15.0,3
80066,9,11220,15.0,3
80067,9,11248,15.0,3
80068,9,11252,15.0,3
80069,9,11254,15.0,3
80070,9,11255,15.0,3
80071,9,11261,15.0,3
80072,9,11276,15.0,3
80073,9,11404,15.0,3
80074,9,11448,15.0,3
80075,9,11530,15.0,3
80076,9,11544,15.0,3
80077,9,11549,15.0,3
80078,9,11561,15.0,3
80079,9,11571,15.0,3
80080,9,11579,15.0,3
80081,9,11703,15.0,3
80082,9,11713,15.0,3
80083,9,11742,15.0,3
80084,9,11750,15.0,3
80085,9,11898,15.0,3
80086,9,11911,15.0,3
80087,9,12183,15.0,3
80088,9,12214,15.0,3
80089,9,12360,15.0,3
80090,9,12551,15.0,3
80091,9,12645,15.0,3
80092,9,12659,15.0,3
80093,9,12679,15.0,3
80094,9,12798,15.0,3
80095,9,12814,15.0,3
80096,9,12821,15.0,3
80097,9,12831,15.0,3
80098,9,12925,15.0,3
80099,9,12937,15.0,3
80100,9,12946,15.0,3
80101,9,12956,15.0,3
80102,9,12973,15.0,3
80103,9,13085,15.0,3
80104,9,13098,15.0,3
80105,9,13106,15.0,3
80106,9,13113,15.0,3
80107,9,13238,15.0,3
80108,9,13250,15.0,3
80109,9,13255,15.0,3
80110,9,13352,15.0,3
80111,9,13366,15.0,3
80112,9,13377,15.0,3
80113,9,13381,15.0,3
80114,9,13390,15.0,3
80115,9,13493,15.0,3
80116,9,13517,15.0,3
80117,9,13631,15.0,3
80118,9,13636,15.0,3
80119,9,13746,15.0,3
80120,9,13752,15.0,3
80121,9,13860,15.0,3
80122,9,13875,15.0,3
80123,9,13961,15.0,3
80124,9,13973,15.0,3
80125,9,13976,15.0,3
80126,9,13977,15.0,3
80127,9,13986,15.0,3
80128,9,14066,15.0,3
80129,9,14076,15.0,3
80130,9,14190,15.0,3
80131,9,14216,15.0,3
80132,9,14267,15.0,3
80133,9,14276,15.0,3
80134,9,14278,15.0,3
80135,9,14289,15.0,3
80136,9,14359,15.0,3
80137,9,14379,15.0,3
80138,9,14436,15.0,3
80139,9,14542,15.0,3
80140,9,14553,15.0,3
80141,9,14554,15.0,3
80142,9,14650,15.0,3
80143,9,14653,15.0,3
80144,9,14658,15.0,3
80145,9,14746,15.0,3
80146,9,14751,15.0,3
80147,9,14754,15.0,3
80148,9,14756,15.0,3
80149,9,14798,15.0,3
80150,9,14822,15.0,3
80151,9,14826,15.0,3
80152,9,14984,15.0,3
80153,9,15056,15.0,3
80154,9,15058,15.0,3
80155,9,15136,15.0,3
80156,9,15239,15.0,3
80157,9,15578,15.0,3
80158,9,15854,15.0,3
80159,9,15974,15.0,3
80160,9,15979,15.0,3
80161,9,15981,15.0,3
80162,9,16084,15.0,3
80163,9,16166,15.0,3
80164,9,16178,15.0,3
80165,9,16262,15.0,3
80166,9,16419,15.0,3
80167,9,16579,15.0,3
80168,9,16665,15.0,3
80169,9,16859,15.0,3
80170,9,17010,15.0,3
80171,9,17523,15.0,3
80172,9,17551,15.0,3
80173,9,17691,15.0,3
80174,9,17757,15.0,3
80175,9,17760,15.0,3
80176,9,18149,15.0,3
80177,9,18518,15.0,3
80178,9,18575,15.0,3
80179,9,18576,15.0,3
80180,9,18578,15.0,3
80181,9,18584,15.0,3
80182,9,18634,15.0,3
80183,9,18743,15.0,3
80184,9,18811,15.0,3
80185,9,18854,15.0,3
80186,9,18873,15.0,3
80187,9,18983,15.0,3
80188,9,19007,15.0,3
80189,9,19033,15.0,3
80190,9,19075,15.0,3
80191,9,19193,15.0,3
80192,9,19223,15.0,3
80193,9,19269,15.0,3
80194,10,10603,15.0,3
80195,10,11143,15.0,3
80196,10,11932,15.0,3
80197,10,12085,15.0,3
80198,10,12408,15.0,3
80199,12,19354,15.0,3
80200,12,19403,15.0,3
80201,12,19501,15.0,3
80202,12,20369,15.0,3
80203,3,28,15.0,4
80204,5,102,15.0,4
80205,5,1297,15.0,4
80206,5,1684,15.0,4
80207,5,2457,15.0,4
80208,5,3027,15.0,4
80209,5,3132,15.0,4
80210,5,3667,15.0,4
80211,5,4673,15.0,4
80212,5,6686,15.0,4
80213,5,7674,15.0,4
80214,6,723,15.0,4
80215,6,830,15.0,4
80216,6,1033,15.0,4
80217,6,1093,15.0,4
80218,6,1147,15.0,4
80219,6,1201,15.0,4
80220,6,1254,15.0,4
80221,6,2383,15.0,4
80222,6,3051,15.0,4
80223,6,3409,15.0,4
80224,6,3411,15.0,4
80225,6,3501,15.0,4
80226,6,3502,15.0,4
80227,6,3508,15.0,4
80228,6,3619,15.0,4
80229,6,3673,15.0,4
80230,6,3685,15.0,4
80231,6,4072,15.0,4
80232,6,4075,15.0,4
80233,6,4271,15.0,4
80234,6,4600,15.0,4
80235,6,4619,15.0,4
80236,6,4776,15.0,4
80237,6,4855,15.0,4
80238,6,5257,15.0,4
80239,6,5503,15.0,4
80240,6,5646,15.0,4
80241,6,5892,15.0,4
80242,6,5893,15.0,4
80243,6,6087,15.0,4
80244,6,6734,15.0,4
80245,6,6910,15.0,4
80246,6,6938,15.0,4
80247,6,7067,15.0,4
80248,6,7186,15.0,4
80249,6,7187,15.0,4
80250,6,7201,15.0,4
80251,6,7285,15.0,4
80252,6,7287,15.0,4
80253,6,7322,15.0,4
80254,6,7323,15.0,4
80255,6,7330,15.0,4
80256,6,7724,15.0,4
80257,6,7726,15.0,4
80258,6,7735,15.0,4
80259,6,7736,15.0,4
80260,6,7750,15.0,4
80261,6,7753,15.0,4
80262,6,8032,15.0,4
80263,6,8047,15.0,4
80264,6,8224,15.0,4
80265,6,8343,15.0,4
80266,6,8450,15.0,4
80267,6,8455,15.0,4
80268,6,8656,15.0,4
80269,6,8808,15.0,4
80270,6,8809,15.0,4
80271,6,8814,15.0,4
80272,6,8820,15.0,4
80273,6,8980,15.0,4
80274,6,9204,15.0,4
80275,7,5538,15.0,4
80276,7,7619,15.0,4
80277,7,8084,15.0,4
80278,7,8368,15.0,4
80279,7,8519,15.0,4
80280,7,8719,15.0,4
80281,7,8728,15.0,4
80282,8,9349,15.0,4
80283,8,9555,15.0,4
80284,8,9747,15.0,4
80285,8,9748,15.0,4
80286,8,9760,15.0,4
80287,8,9943,15.0,4
80288,8,10515,15.0,4
80289,8,11513,15.0,4
80290,8,13436,15.0,4
80291,8,13459,15.0,4
80292,8,13461,15.0,4
80293,8,14012,15.0,4
80294,8,14014,15.0,4
80295,8,15292,15.0,4
80296,8,16292,15.0,4
80297,9,9374,15.0,4
80298,9,9384,15.0,4
80299,9,9408,15.0,4
80300,9,9412,15.0,4
80301,9,9638,15.0,4
80302,9,9825,15.0,4
80303,9,10373,15.0,4
80304,9,10409,15.0,4
80305,9,10556,15.0,4
80306,9,10558,15.0,4
80307,9,10569,15.0,4
80308,9,10906,15.0,4
80309,9,10913,15.0,4
80310,9,10917,15.0,4
80311,9,10932,15.0,4
80312,9,11100,15.0,4
80313,9,11247,15.0,4
80314,9,11268,15.0,4
80315,9,11536,15.0,4
80316,9,11553,15.0,4
80317,9,11573,15.0,4
80318,9,11603,15.0,4
80319,9,11751,15.0,4
80320,9,11754,15.0,4
80321,9,11892,15.0,4
80322,9,11895,15.0,4
80323,9,11906,15.0,4
80324,9,12036,15.0,4
80325,9,12051,15.0,4
80326,9,12200,15.0,4
80327,9,12203,15.0,4
80328,9,12239,15.0,4
80329,9,12394,15.0,4
80330,9,12505,15.0,4
80331,9,12537,15.0,4
80332,9,12541,15.0,4
80333,9,12667,15.0,4
80334,9,12807,15.0,4
80335,9,12822,15.0,4
80336,9,12955,15.0,4
80337,9,12962,15.0,4
80338,9,12969,15.0,4
80339,9,13082,15.0,4
80340,9,13099,15.0,4
80341,9,13104,15.0,4
80342,9,13121,15.0,4
80343,9,13263,15.0,4
80344,9,13376,15.0,4
80345,9,13482,15.0,4
80346,9,13540,15.0,4
80347,9,13634,15.0,4
80348,9,13779,15.0,4
80349,9,13848,15.0,4
80350,9,14064,15.0,4
80351,9,14096,15.0,4
80352,9,14187,15.0,4
80353,9,14192,15.0,4
80354,9,14271,15.0,4
80355,9,14287,15.0,4
80356,9,14570,15.0,4
80357,9,14652,15.0,4
80358,9,14732,15.0,4
80359,9,14823,15.0,4
80360,9,14902,15.0,4
80361,9,14913,15.0,4
80362,9,14981,15.0,4
80363,9,15313,15.0,4
80364,9,15401,15.0,4
80365,9,15605,15.0,4
80366,9,15880,15.0,4
80367,9,16275,15.0,4
80368,9,16384,15.0,4
80369,9,16530,15.0,4
80370,9,16569,15.0,4
80371,9,16630,15.0,4
80372,9,16633,15.0,4
80373,9,16648,15.0,4
80374,9,17098,15.0,4
80375,9,17178,15.0,4
80376,9,17424,15.0,4
80377,9,17451,15.0,4
80378,9,17603,15.0,4
80379,9,17987,15.0,4
80380,9,18264,15.0,4
80381,9,18756,15.0,4
80382,9,18862,15.0,4
80383,9,19123,15.0,4
80384,9,19173,15.0,4
80385,10,9857,15.0,4
80386,10,10073,15.0,4
80387,10,10778,15.0,4
80388,10,11775,15.0,4
80389,10,19236,15.0,4
80390,12,19270,15.0,4
80391,12,19365,15.0,4
80392,5,103,15.0,5
80393,5,1474,15.0,5
80394,5,1780,15.0,5
80395,5,3562,15.0,5
80396,6,300,15.0,5
80397,6,1204,15.0,5
80398,6,2708,15.0,5
80399,6,3288,15.0,5
80400,6,3412,15.0,5
80401,6,3855,15.0,5
80402,6,4071,15.0,5
80403,6,5115,15.0,5
80404,6,5130,15.0,5
80405,6,5641,15.0,5
80406,6,6469,15.0,5
80407,6,6748,15.0,5
80408,6,6776,15.0,5
80409,6,6792,15.0,5
80410,6,6800,15.0,5
80411,6,7173,15.0,5
80412,6,7425,15.0,5
80413,6,7441,15.0,5
80414,6,7564,15.0,5
80415,6,7602,15.0,5
80416,6,7742,15.0,5
80417,6,8330,15.0,5
80418,6,8332,15.0,5
80419,6,8486,15.0,5
80420,6,8817,15.0,5
80421,6,9001,15.0,5
80422,6,9219,15.0,5
80423,7,5691,15.0,5
80424,8,9955,15.0,5
80425,8,10133,15.0,5
80426,8,11165,15.0,5
80427,8,11842,15.0,5
80428,8,14605,15.0,5
80429,8,15841,15.0,5
80430,8,17464,15.0,5
80431,9,9846,15.0,5
80432,9,10005,15.0,5
80433,9,10036,15.0,5
80434,9,10045,15.0,5
80435,9,10182,15.0,5
80436,9,10214,15.0,5
80437,9,10217,15.0,5
80438,9,10399,15.0,5
80439,9,10404,15.0,5
80440,9,10737,15.0,5
80441,9,11090,15.0,5
80442,9,11275,15.0,5
80443,9,11424,15.0,5
80444,9,11446,15.0,5
80445,9,11570,15.0,5
80446,9,11701,15.0,5
80447,9,11705,15.0,5
80448,9,11888,15.0,5
80449,9,11921,15.0,5
80450,9,12014,15.0,5
80451,9,12048,15.0,5
80452,9,12220,15.0,5
80453,9,12398,15.0,5
80454,9,12548,15.0,5
80455,9,12653,15.0,5
80456,9,12655,15.0,5
80457,9,12799,15.0,5
80458,9,13241,15.0,5
80459,9,13625,15.0,5
80460,9,14161,15.0,5
80461,9,14269,15.0,5
80462,9,14474,15.0,5
80463,9,14475,15.0,5
80464,9,14478,15.0,5
80465,9,14556,15.0,5
80466,9,14567,15.0,5
80467,9,14637,15.0,5
80468,9,14659,15.0,5
80469,9,15038,15.0,5
80470,9,15233,15.0,5
80471,9,15570,15.0,5
80472,9,16758,15.0,5
80473,9,16852,15.0,5
80474,9,16930,15.0,5
80475,9,17020,15.0,5
80476,9,17373,15.0,5
80477,9,17622,15.0,5
80478,9,17816,15.0,5
80479,9,18750,15.0,5
80480,9,18929,15.0,5
80481,9,19079,15.0,5
80482,9,19081,15.0,5
80483,9,19120,15.0,5
80484,9,19170,15.0,5
80485,9,19224,15.0,5
80486,10,10791,15.0,5
80487,12,19366,15.0,5
80488,12,19415,15.0,5
80489,5,125,15.0,6
80490,5,127,15.0,6
80491,5,148,15.0,6
80492,5,3333,15.0,6
80493,5,8128,15.0,6
80494,6,893,15.0,6
80495,6,2059,15.0,6
80496,6,3389,15.0,6
80497,6,5022,15.0,6
80498,6,5244,15.0,6
80499,6,5775,15.0,6
80500,6,7188,15.0,6
80501,6,7306,15.0,6
80502,6,7745,15.0,6
80503,6,8189,15.0,6
80504,6,8623,15.0,6
80505,6,8635,15.0,6
80506,6,8831,15.0,6
80507,7,7485,15.0,6
80508,7,7617,15.0,6
80509,7,7785,15.0,6
80510,7,8370,15.0,6
80511,8,10649,15.0,6
80512,8,15745,15.0,6
80513,8,17548,15.0,6
80514,9,9391,15.0,6
80515,9,9416,15.0,6
80516,9,10044,15.0,6
80517,9,10203,15.0,6
80518,9,10390,15.0,6
80519,9,10401,15.0,6
80520,9,10574,15.0,6
80521,9,10600,15.0,6
80522,9,11426,15.0,6
80523,9,11574,15.0,6
80524,9,11576,15.0,6
80525,9,11578,15.0,6
80526,9,11714,15.0,6
80527,9,12054,15.0,6
80528,9,12547,15.0,6
80529,9,12804,15.0,6
80530,9,12813,15.0,6
80531,9,12963,15.0,6
80532,9,13102,15.0,6
80533,9,13132,15.0,6
80534,9,13243,15.0,6
80535,9,13258,15.0,6
80536,9,13261,15.0,6
80537,9,13264,15.0,6
80538,9,13740,15.0,6
80539,9,13969,15.0,6
80540,9,14797,15.0,6
80541,9,14801,15.0,6
80542,9,14877,15.0,6
80543,9,15142,15.0,6
80544,9,15878,15.0,6
80545,9,16079,15.0,6
80546,9,16664,15.0,6
80547,9,16741,15.0,6
80548,9,17437,15.0,6
80549,9,17553,15.0,6
80550,9,17614,15.0,6
80551,9,17867,15.0,6
80552,9,18064,15.0,6
80553,9,19074,15.0,6
80554,9,19080,15.0,6
80555,9,19227,15.0,6
80556,10,11122,15.0,6
80557,12,19316,15.0,6
80558,12,20325,15.0,6
80559,5,766,15.0,7
80560,5,3336,15.0,7
80561,5,4550,15.0,7
80562,5,7671,15.0,7
80563,5,8127,15.0,7
80564,6,745,15.0,7
80565,6,1191,15.0,7
80566,6,3811,15.0,7
80567,6,6899,15.0,7
80568,6,7308,15.0,7
80569,6,8307,15.0,7
80570,6,8996,15.0,7
80571,6,9002,15.0,7
80572,8,9743,15.0,7
80573,8,14247,15.0,7
80574,8,14504,15.0,7
80575,9,9203,15.0,7
80576,9,9623,15.0,7
80577,9,9624,15.0,7
80578,9,9842,15.0,7
80579,9,10185,15.0,7
80580,9,10202,15.0,7
80581,9,10564,15.0,7
80582,9,10734,15.0,7
80583,9,10738,15.0,7
80584,9,10912,15.0,7
80585,9,11257,15.0,7
80586,9,11552,15.0,7
80587,9,11773,15.0,7
80588,9,11889,15.0,7
80589,9,13093,15.0,7
80590,9,13266,15.0,7
80591,9,13847,15.0,7
80592,9,13956,15.0,7
80593,9,14075,15.0,7
80594,9,14569,15.0,7
80595,9,15689,15.0,7
80596,9,17526,15.0,7
80597,9,18573,15.0,7
80598,9,18926,15.0,7
80599,9,19121,15.0,7
80600,9,19131,15.0,7
80601,10,10947,15.0,7
80602,12,20319,15.0,7
80603,5,246,15.0,8
80604,5,2799,15.0,8
80605,6,728,15.0,8
80606,6,732,15.0,8
80607,6,2701,15.0,8
80608,6,4174,15.0,8
80609,6,6344,15.0,8
80610,6,7052,15.0,8
80611,6,7317,15.0,8
80612,6,7885,15.0,8
80613,6,8488,15.0,8
80614,8,9556,15.0,8
80615,8,10339,15.0,8
80616,8,11186,15.0,8
80617,8,14697,15.0,8
80618,8,14868,15.0,8
80619,9,9617,15.0,8
80620,9,9815,15.0,8
80621,9,10211,15.0,8
80622,9,10370,15.0,8
80623,9,10923,15.0,8
80624,9,11087,15.0,8
80625,9,11425,15.0,8
80626,9,11569,15.0,8
80627,9,11588,15.0,8
80628,9,11893,15.0,8
80629,9,12664,15.0,8
80630,9,13372,15.0,8
80631,9,14472,15.0,8
80632,9,14890,15.0,8
80633,9,15146,15.0,8
80634,9,16330,15.0,8
80635,9,16940,15.0,8
80636,9,17019,15.0,8
80637,9,17753,15.0,8
80638,9,18919,15.0,8
80639,10,10775,15.0,8
80640,10,10776,15.0,8
80641,10,10777,15.0,8
80642,10,12240,15.0,8
80643,5,178,15.0,9
80644,5,3130,15.0,9
80645,5,3453,15.0,9
80646,5,6833,15.0,9
80647,6,2819,15.0,9
80648,6,2935,15.0,9
80649,6,3620,15.0,9
80650,6,7563,15.0,9
80651,8,9542,15.0,9
80652,8,9941,15.0,9
80653,8,10134,15.0,9
80654,8,16689,15.0,9
80655,9,10732,15.0,9
80656,9,11422,15.0,9
80657,9,13858,15.0,9
80658,9,13955,15.0,9
80659,9,14092,15.0,9
80660,9,14202,15.0,9
80661,9,15068,15.0,9
80662,9,15879,15.0,9
80663,9,16082,15.0,9
80664,9,16546,15.0,9
80665,9,16717,15.0,9
80666,9,16936,15.0,9
80667,9,18387,15.0,9
80668,9,18982,15.0,9
80669,5,1768,15.0,10
80670,6,727,15.0,10
80671,6,6583,15.0,10
80672,8,9557,15.0,10
80673,8,10994,15.0,10
80674,9,10379,15.0,10
80675,9,10561,15.0,10
80676,9,11083,15.0,10
80677,9,12532,15.0,10
80678,9,13265,15.0,10
80679,9,13749,15.0,10
80680,9,14378,15.0,10
80681,9,15489,15.0,10
80682,9,16478,15.0,10
80683,9,17931,15.0,10
80684,9,18276,15.0,10
80685,9,18939,15.0,10
80686,10,10254,15.0,10
80687,10,12084,15.0,10
80688,12,19364,15.0,10
80689,5,129,15.0,11
80690,5,151,15.0,11
80691,5,363,15.0,11
80692,5,7976,15.0,11
80693,5,8264,15.0,11
80694,6,3507,15.0,11
80695,6,4881,15.0,11
80696,6,9220,15.0,11
80697,9,11259,15.0,11
80698,9,11423,15.0,11
80699,9,11427,15.0,11
80700,9,12381,15.0,11
80701,9,14807,15.0,11
80702,9,15862,15.0,11
80703,5,582,15.0,12
80704,5,3137,15.0,12
80705,6,1222,15.0,12
80706,6,3043,15.0,12
80707,6,5504,15.0,12
80708,9,15872,15.0,12
80709,12,19413,15.0,12
80710,5,176,15.0,13
80711,5,1178,15.0,13
80712,6,1136,15.0,13
80713,6,1319,15.0,13
80714,6,8316,15.0,13
80715,8,13587,15.0,13
80716,9,11415,15.0,13
80717,9,14198,15.0,13
80718,9,17988,15.0,13
80719,9,19221,15.0,13
80720,5,614,15.0,14
80721,5,1352,15.0,14
80722,5,1611,15.0,14
80723,5,1929,15.0,14
80724,6,4510,15.0,14
80725,9,9417,15.0,14
80726,9,12766,15.0,14
80727,9,13122,15.0,14
80728,9,14165,15.0,14
80729,9,14191,15.0,14
80730,9,15062,15.0,14
80731,5,2795,15.0,15
80732,5,2801,15.0,15
80733,9,9629,15.0,15
80734,9,13130,15.0,15
80735,9,17820,15.0,15
80736,5,1947,15.0,16
80737,9,9622,15.0,16
80738,9,9841,15.0,16
80739,9,15603,15.0,16
80740,9,17818,15.0,16
80741,9,19225,15.0,16
80742,6,734,15.0,17
80743,6,8622,15.0,17
80744,9,11088,15.0,17
80745,9,11089,15.0,17
80746,9,13750,15.0,17
80747,12,19367,15.0,17
80748,6,1192,15.0,18
80749,12,19412,15.0,18
80750,5,2560,15.0,19
80751,9,10026,15.0,19
80752,6,4069,15.0,20
80753,9,13400,15.0,20
80754,5,1608,15.0,21
80755,5,2792,15.0,21
80756,6,6768,15.0,22
80757,9,15143,15.0,24
80758,8,9960,15.0,25
80759,9,9625,15.0,25
80760,9,9824,15.0,25
80761,10,10432,15.0,25
80762,9,12806,15.0,29
80763,10,10604,15.0,36
80764,6,1307,15.0,37
80765,6,7725,15.0,37
80766,9,10184,15.0,37
80767,9,10717,15.0,40
80768,6,7290,15.0,48
80769,5,1541,15.0,49
80770,9,16164,15.0,103
80771,9,19126,15.0,127
80772,3,17,16.0,1
80773,3,23,16.0,1
80774,3,25,16.0,1
80775,3,30,16.0,1
80776,3,33,16.0,1
80777,3,35,16.0,1
80778,3,39,16.0,1
80779,3,42,16.0,1
80780,4,5402,16.0,1
80781,5,87,16.0,1
80782,5,128,16.0,1
80783,5,147,16.0,1
80784,5,150,16.0,1
80785,5,153,16.0,1
80786,5,175,16.0,1
80787,5,209,16.0,1
80788,5,239,16.0,1
80789,5,240,16.0,1
80790,5,247,16.0,1
80791,5,277,16.0,1
80792,5,279,16.0,1
80793,5,280,16.0,1
80794,5,285,16.0,1
80795,5,309,16.0,1
80796,5,313,16.0,1
80797,5,332,16.0,1
80798,5,343,16.0,1
80799,5,346,16.0,1
80800,5,362,16.0,1
80801,5,364,16.0,1
80802,5,391,16.0,1
80803,5,393,16.0,1
80804,5,429,16.0,1
80805,5,451,16.0,1
80806,5,458,16.0,1
80807,5,459,16.0,1
80808,5,487,16.0,1
80809,5,534,16.0,1
80810,5,537,16.0,1
80811,5,539,16.0,1
80812,5,569,16.0,1
80813,5,571,16.0,1
80814,5,573,16.0,1
80815,5,575,16.0,1
80816,5,607,16.0,1
80817,5,646,16.0,1
80818,5,651,16.0,1
80819,5,660,16.0,1
80820,5,692,16.0,1
80821,5,694,16.0,1
80822,5,698,16.0,1
80823,5,704,16.0,1
80824,5,754,16.0,1
80825,5,762,16.0,1
80826,5,809,16.0,1
80827,5,810,16.0,1
80828,5,812,16.0,1
80829,5,815,16.0,1
80830,5,822,16.0,1
80831,5,824,16.0,1
80832,5,873,16.0,1
80833,5,878,16.0,1
80834,5,879,16.0,1
80835,5,880,16.0,1
80836,5,883,16.0,1
80837,5,942,16.0,1
80838,5,1006,16.0,1
80839,5,1014,16.0,1
80840,5,1050,16.0,1
80841,5,1058,16.0,1
80842,5,1060,16.0,1
80843,5,1110,16.0,1
80844,5,1116,16.0,1
80845,5,1119,16.0,1
80846,5,1159,16.0,1
80847,5,1168,16.0,1
80848,5,1171,16.0,1
80849,5,1176,16.0,1
80850,5,1237,16.0,1
80851,5,1240,16.0,1
80852,5,1247,16.0,1
80853,5,1288,16.0,1
80854,5,1290,16.0,1
80855,5,1297,16.0,1
80856,5,1298,16.0,1
80857,5,1302,16.0,1
80858,5,1339,16.0,1
80859,5,1344,16.0,1
80860,5,1345,16.0,1
80861,5,1349,16.0,1
80862,5,1456,16.0,1
80863,5,1458,16.0,1
80864,5,1465,16.0,1
80865,5,1467,16.0,1
80866,5,1468,16.0,1
80867,5,1476,16.0,1
80868,5,1518,16.0,1
80869,5,1530,16.0,1
80870,5,1533,16.0,1
80871,5,1537,16.0,1
80872,5,1589,16.0,1
80873,5,1594,16.0,1
80874,5,1595,16.0,1
80875,5,1676,16.0,1
80876,5,1677,16.0,1
80877,5,1678,16.0,1
80878,5,1683,16.0,1
80879,5,1745,16.0,1
80880,5,1750,16.0,1
80881,5,1751,16.0,1
80882,5,1761,16.0,1
80883,5,1763,16.0,1
80884,5,1774,16.0,1
80885,5,1841,16.0,1
80886,5,1842,16.0,1
80887,5,1843,16.0,1
80888,5,1848,16.0,1
80889,5,1855,16.0,1
80890,5,1861,16.0,1
80891,5,1915,16.0,1
80892,5,1916,16.0,1
80893,5,1926,16.0,1
80894,5,1928,16.0,1
80895,5,1931,16.0,1
80896,5,1938,16.0,1
80897,5,1943,16.0,1
80898,5,1945,16.0,1
80899,5,1946,16.0,1
80900,5,1996,16.0,1
80901,5,1997,16.0,1
80902,5,2006,16.0,1
80903,5,2007,16.0,1
80904,5,2008,16.0,1
80905,5,2010,16.0,1
80906,5,2015,16.0,1
80907,5,2020,16.0,1
80908,5,2029,16.0,1
80909,5,2080,16.0,1
80910,5,2084,16.0,1
80911,5,2096,16.0,1
80912,5,2103,16.0,1
80913,5,2156,16.0,1
80914,5,2162,16.0,1
80915,5,2171,16.0,1
80916,5,2176,16.0,1
80917,5,2178,16.0,1
80918,5,2188,16.0,1
80919,5,2189,16.0,1
80920,5,2203,16.0,1
80921,5,2257,16.0,1
80922,5,2264,16.0,1
80923,5,2275,16.0,1
80924,5,2277,16.0,1
80925,5,2282,16.0,1
80926,5,2284,16.0,1
80927,5,2349,16.0,1
80928,5,2350,16.0,1
80929,5,2351,16.0,1
80930,5,2358,16.0,1
80931,5,2365,16.0,1
80932,5,2372,16.0,1
80933,5,2376,16.0,1
80934,5,2435,16.0,1
80935,5,2441,16.0,1
80936,5,2443,16.0,1
80937,5,2457,16.0,1
80938,5,2459,16.0,1
80939,5,2460,16.0,1
80940,5,2461,16.0,1
80941,5,2469,16.0,1
80942,5,2470,16.0,1
80943,5,2471,16.0,1
80944,5,2472,16.0,1
80945,5,2473,16.0,1
80946,5,2538,16.0,1
80947,5,2551,16.0,1
80948,5,2554,16.0,1
80949,5,2639,16.0,1
80950,5,2645,16.0,1
80951,5,2651,16.0,1
80952,5,2653,16.0,1
80953,5,2657,16.0,1
80954,5,2658,16.0,1
80955,5,2671,16.0,1
80956,5,2684,16.0,1
80957,5,2687,16.0,1
80958,5,2751,16.0,1
80959,5,2774,16.0,1
80960,5,2782,16.0,1
80961,5,2784,16.0,1
80962,5,2788,16.0,1
80963,5,2798,16.0,1
80964,5,2800,16.0,1
80965,5,2860,16.0,1
80966,5,2862,16.0,1
80967,5,2882,16.0,1
80968,5,2891,16.0,1
80969,5,2899,16.0,1
80970,5,2903,16.0,1
80971,5,2906,16.0,1
80972,5,2908,16.0,1
80973,5,2911,16.0,1
80974,5,2914,16.0,1
80975,5,3016,16.0,1
80976,5,3017,16.0,1
80977,5,3021,16.0,1
80978,5,3022,16.0,1
80979,5,3025,16.0,1
80980,5,3027,16.0,1
80981,5,3080,16.0,1
80982,5,3082,16.0,1
80983,5,3083,16.0,1
80984,5,3126,16.0,1
80985,5,3131,16.0,1
80986,5,3193,16.0,1
80987,5,3201,16.0,1
80988,5,3219,16.0,1
80989,5,3225,16.0,1
80990,5,3238,16.0,1
80991,5,3243,16.0,1
80992,5,3247,16.0,1
80993,5,3249,16.0,1
80994,5,3323,16.0,1
80995,5,3337,16.0,1
80996,5,3352,16.0,1
80997,5,3359,16.0,1
80998,5,3428,16.0,1
80999,5,3431,16.0,1
81000,5,3435,16.0,1
81001,5,3447,16.0,1
81002,5,3456,16.0,1
81003,5,3457,16.0,1
81004,5,3530,16.0,1
81005,5,3546,16.0,1
81006,5,3547,16.0,1
81007,5,3563,16.0,1
81008,5,3565,16.0,1
81009,5,3635,16.0,1
81010,5,3637,16.0,1
81011,5,3650,16.0,1
81012,5,3653,16.0,1
81013,5,3656,16.0,1
81014,5,3670,16.0,1
81015,5,3672,16.0,1
81016,5,3673,16.0,1
81017,5,3827,16.0,1
81018,5,3831,16.0,1
81019,5,3837,16.0,1
81020,5,3840,16.0,1
81021,5,3910,16.0,1
81022,5,3925,16.0,1
81023,5,4006,16.0,1
81024,5,4017,16.0,1
81025,5,4123,16.0,1
81026,5,4126,16.0,1
81027,5,4206,16.0,1
81028,5,4209,16.0,1
81029,5,4222,16.0,1
81030,5,4234,16.0,1
81031,5,4325,16.0,1
81032,5,4339,16.0,1
81033,5,4440,16.0,1
81034,5,4443,16.0,1
81035,5,4453,16.0,1
81036,5,4549,16.0,1
81037,5,4553,16.0,1
81038,5,4569,16.0,1
81039,5,4573,16.0,1
81040,5,4579,16.0,1
81041,5,4670,16.0,1
81042,5,4671,16.0,1
81043,5,4673,16.0,1
81044,5,4676,16.0,1
81045,5,4684,16.0,1
